ENSEMBL_gene_id,HUGO_gene_id,chr,MASH beta,MASH sd,MASH LFSR,tissue
ENSG00000140287.10,HDC,chr15,-0.313245976,0.112047284,0.001151995,SPLEEN
ENSG00000173421.16,CCDC36,chr3,0.147004789,0.047756346,0.001162599,SPLEEN
ENSG00000101280.7,ANGPT4,chr20,-0.224426571,0.075638405,0.001171852,SPLEEN
ENSG00000019169.10,MARCO,chr2,0.207878585,0.068482689,0.001183316,SPLEEN
ENSG00000154611.14,PSMA8,chr18,-0.225924317,0.078366253,0.001191497,SPLEEN
ENSG00000084090.13,STARD7,chr2,0.018593312,0.006584187,0.001191928,SPLEEN
ENSG00000166946.13,CCNDBP1,chr15,-0.023732687,0.008325054,0.001195585,SPLEEN
ENSG00000121743.3,GJA3,chr13,0.174954267,0.058611242,0.001206582,SPLEEN
ENSG00000184293.7,CLECL1,chr12,0.079999255,0.028104614,0.0012137,SPLEEN
ENSG00000215421.9,ZNF407,chr18,-0.022104266,0.008112862,0.001216723,SPLEEN
ENSG00000137076.20,TLN1,chr9,-0.018852819,0.006664761,0.001221623,SPLEEN
ENSG00000148396.18,SEC16A,chr9,-0.01652173,0.006037403,0.001222301,SPLEEN
ENSG00000166823.5,MESP1,chr15,0.13468867,0.047776969,0.001237908,SPLEEN
ENSG00000106366.8,SERPINE1,chr7,-0.188984486,0.062938664,0.001238238,SPLEEN
ENSG00000188529.14,SRSF10,chr1,-0.017967113,0.005966838,0.001244105,SPLEEN
ENSG00000198824.5,CHAMP1,chr13,-0.024541278,0.00928401,0.00125284,SPLEEN
ENSG00000135905.18,DOCK10,chr2,0.034789847,0.011754611,0.001253717,SPLEEN
ENSG00000131378.13,RFTN1,chr3,0.038720932,0.01359174,0.001254501,SPLEEN
ENSG00000169918.9,OTUD7A,chr15,-0.062443696,0.021789177,0.001255147,SPLEEN
ENSG00000173442.12,EHBP1L1,chr11,-0.033076941,0.011543125,0.001255352,SPLEEN
ENSG00000142875.19,PRKACB,chr1,0.025880891,0.00914964,0.001271391,SPLEEN
ENSG00000145354.9,CISD2,chr4,0.031982048,0.01107136,0.001274272,SPLEEN
ENSG00000167553.15,TUBA1C,chr12,-0.047194942,0.016743264,0.001282107,SPLEEN
ENSG00000215241.3,LINC02449,chr12,0.091484021,0.033957541,0.001287673,SPLEEN
ENSG00000104835.14,SARS2,chr19,-0.033384247,0.011468818,0.00132251,SPLEEN
ENSG00000247498.9,GPRC5D-AS1,chr12,-0.11820613,0.040067451,0.001322612,SPLEEN
ENSG00000171680.21,PLEKHG5,chr1,-0.047542166,0.01669409,0.001325366,SPLEEN
ENSG00000176871.8,WSB2,chr12,-0.02962451,0.00997244,0.00132881,SPLEEN
ENSG00000197283.14,SYNGAP1,chr6,-0.038549925,0.013100816,0.001344555,SPLEEN
ENSG00000108947.4,EFNB3,chr17,0.20601793,0.070415125,0.001345505,SPLEEN
ENSG00000106052.13,TAX1BP1,chr7,-0.024148457,0.008102076,0.001353587,SPLEEN
ENSG00000132950.18,ZMYM5,chr13,-0.026380459,0.00837145,0.001357418,SPLEEN
ENSG00000149532.15,CPSF7,chr11,-0.018550755,0.006621937,0.001363514,SPLEEN
ENSG00000186654.20,PRR5,chr22,-0.048112912,0.016702354,0.00136718,SPLEEN
ENSG00000131650.13,KREMEN2,chr16,0.124174619,0.044589231,0.001373097,SPLEEN
ENSG00000175928.5,LRRN1,chr3,0.113630184,0.039270023,0.001389098,SPLEEN
ENSG00000266644.1,,chr17,0.298251528,0.127491599,0.001393033,SPLEEN
ENSG00000245694.9,CRNDE,chr16,0.200789242,0.084040866,0.001402163,SPLEEN
ENSG00000273442.1,,chr22,-0.232671634,0.069124469,0.001417197,SPLEEN
ENSG00000132846.5,ZBED3,chr5,0.048673855,0.018516725,0.001418551,SPLEEN
ENSG00000197816.13,CCDC180,chr9,-0.054886683,0.017337859,0.001420965,SPLEEN
ENSG00000281991.1,TMEM265,chr16,-0.025191796,0.008899923,0.001428369,SPLEEN
ENSG00000125520.13,SLC2A4RG,chr20,-0.038135235,0.012809101,0.001436601,SPLEEN
ENSG00000106078.17,COBL,chr7,-0.257993233,0.088488311,0.001437975,SPLEEN
ENSG00000187715.13,KBTBD12,chr3,-0.266649812,0.089659567,0.001439854,SPLEEN
ENSG00000130640.13,TUBGCP2,chr10,-0.022103451,0.007842368,0.001443548,SPLEEN
ENSG00000033030.13,ZCCHC8,chr12,-0.021201623,0.007105277,0.001451747,SPLEEN
ENSG00000068028.17,RASSF1,chr3,0.028024075,0.010756307,0.00147388,SPLEEN
ENSG00000114948.12,ADAM23,chr2,-0.143445627,0.050310511,0.001474197,SPLEEN
ENSG00000110013.12,SIAE,chr11,-0.046669716,0.016212317,0.001497602,SPLEEN
ENSG00000157212.18,PAXIP1,chr7,-0.027356781,0.009421221,0.001514359,SPLEEN
ENSG00000198300.12,PEG3,chr19,0.181942306,0.072547022,0.001520972,SPLEEN
ENSG00000058600.15,POLR3E,chr16,-0.018569761,0.006327187,0.001522321,SPLEEN
ENSG00000165102.14,HGSNAT,chr8,-0.027864267,0.009551277,0.001524813,SPLEEN
ENSG00000244097.1,RPS4XP17,chr17,0.194349607,0.071135146,0.001552443,SPLEEN
ENSG00000124574.14,ABCC10,chr6,-0.025522508,0.009011867,0.001562789,SPLEEN
ENSG00000124557.12,BTN1A1,chr6,0.17569896,0.06698547,0.001574055,SPLEEN
ENSG00000186825.5,C2orf27B,chr2,-0.501660143,0.213154269,0.001580192,SPLEEN
ENSG00000143862.7,ARL8A,chr1,-0.02299694,0.008210878,0.001603643,SPLEEN
ENSG00000178814.16,OPLAH,chr8,0.064785935,0.022398469,0.001604388,SPLEEN
ENSG00000175164.13,ABO,chr9,0.106516156,0.036479844,0.001615804,SPLEEN
ENSG00000169567.11,HINT1,chr5,-0.028249444,0.009812223,0.001619562,SPLEEN
ENSG00000164828.17,SUN1,chr7,0.023589695,0.008319024,0.001623162,SPLEEN
ENSG00000143458.11,GABPB2,chr1,0.02655342,0.009554757,0.001629002,SPLEEN
ENSG00000104904.12,OAZ1,chr19,-0.019498878,0.006744533,0.001663404,SPLEEN
ENSG00000278709.1,NKILA,chr20,-0.081208193,0.030010266,0.001664623,SPLEEN
ENSG00000115464.14,USP34,chr2,-0.025966197,0.00967783,0.001683377,SPLEEN
ENSG00000265218.1,,chr17,0.211536,0.079995734,0.001689226,SPLEEN
ENSG00000260329.1,,chr12,-0.056238883,0.021146628,0.001698416,SPLEEN
ENSG00000253426.5,,chr8,-0.229293599,0.091062726,0.001701323,SPLEEN
ENSG00000034053.14,APBA2,chr15,0.068335266,0.023933301,0.001705639,SPLEEN
ENSG00000111850.10,SMIM8,chr6,0.030608437,0.011366116,0.001727529,SPLEEN
ENSG00000213468.4,FIRRE,chrX,-0.096224023,0.035100397,0.001728125,SPLEEN
ENSG00000008018.8,PSMB1,chr6,0.017361388,0.005945142,0.001731326,SPLEEN
ENSG00000236266.1,,chr1,-0.181343534,0.065107883,0.001744408,SPLEEN
ENSG00000183828.14,NUDT14,chr14,0.036369233,0.012955509,0.001745843,SPLEEN
ENSG00000164591.13,MYOZ3,chr5,0.080607569,0.029828869,0.001752601,SPLEEN
ENSG00000119509.12,INVS,chr9,-0.038831341,0.013325909,0.001763583,SPLEEN
ENSG00000134986.13,NREP,chr5,0.045605923,0.015666502,0.001769226,SPLEEN
ENSG00000112659.13,CUL9,chr6,-0.025475998,0.008870227,0.001770928,SPLEEN
ENSG00000196890.4,HIST3H2BB,chr1,0.118950185,0.042247279,0.001782565,SPLEEN
ENSG00000066294.14,CD84,chr1,0.051464992,0.019306013,0.001804315,SPLEEN
ENSG00000157881.13,PANK4,chr1,-0.01870433,0.006724841,0.001813802,SPLEEN
ENSG00000080603.16,SRCAP,chr16,-0.017944105,0.006373812,0.001814747,SPLEEN
ENSG00000243389.1,,chr2,0.135923972,0.050079654,0.001824588,SPLEEN
ENSG00000114933.15,INO80D,chr2,-0.025839828,0.008831103,0.001827784,SPLEEN
ENSG00000120251.18,GRIA2,chr4,-0.451774362,0.156280078,0.001847666,SPLEEN
ENSG00000229807.10,XIST,chrX,9.462271143,0.087964553,0,STMACH
ENSG00000147050.14,KDM6A,chrX,0.644980653,0.014340319,0,STMACH
ENSG00000126012.11,KDM5C,chrX,0.498212787,0.010053316,0,STMACH
ENSG00000214717.11,ZBED1,chrX,-0.166079035,0.016721153,0,STMACH
ENSG00000002586.18,CD99,chrX,-0.432919005,0.019202119,0,STMACH
ENSG00000223773.7,CD99P1,chrX,-0.249055369,0.028159283,0,STMACH
ENSG00000258484.3,SPESP1,chr15,-0.802314174,0.072407359,0,STMACH
ENSG00000205611.4,LINC01597,chr20,-1.531305846,0.090335954,0,STMACH
ENSG00000080007.7,DDX43,chr6,-1.059105276,0.082879107,0,STMACH
ENSG00000203907.9,OOEP,chr6,-1.176776821,0.106084477,0,STMACH
ENSG00000130021.13,PUDP,chrX,0.741768701,0.019018674,1.4408E-306,STMACH
ENSG00000005889.15,ZFX,chrX,0.54171705,0.014670876,4.1113E-270,STMACH
ENSG00000173674.10,EIF1AX,chrX,0.48293977,0.013817818,6.337E-228,STMACH
ENSG00000198034.10,RPS4X,chrX,0.566652445,0.017406615,4.069E-209,STMACH
ENSG00000006757.11,PNPLA4,chrX,0.544589961,0.019287559,1.0362E-159,STMACH
ENSG00000006756.15,ARSD,chrX,0.585217061,0.021192268,8.3529E-157,STMACH
ENSG00000215301.9,DDX3X,chrX,0.405929383,0.014684135,7.1382E-153,STMACH
ENSG00000169249.12,ZRSR2,chrX,0.405256273,0.018492647,1.12507E-91,STMACH
ENSG00000101846.6,STS,chrX,0.54553577,0.02530191,2.03912E-86,STMACH
ENSG00000072501.17,SMC1A,chrX,0.252673495,0.01190983,1.41474E-67,STMACH
ENSG00000130741.10,EIF2S3,chrX,0.277004723,0.015573369,2.12206E-60,STMACH
ENSG00000225470.7,JPX,chrX,0.493795911,0.027228196,3.07599E-59,STMACH
ENSG00000169895.5,SYAP1,chrX,0.251279233,0.015497408,9.50236E-55,STMACH
ENSG00000086712.12,TXLNG,chrX,0.282680148,0.017655749,1.01371E-49,STMACH
ENSG00000130985.16,UBA1,chrX,0.159283976,0.010482779,3.51602E-45,STMACH
ENSG00000183943.5,PRKX,chrX,0.296712615,0.02231256,1.8905E-38,STMACH
ENSG00000069509.5,FUNDC1,chrX,0.221609561,0.017909952,6.98127E-37,STMACH
ENSG00000046651.14,OFD1,chrX,0.224751722,0.017304956,9.96538E-35,STMACH
ENSG00000186312.10,CA5BP1,chrX,0.272258914,0.02020628,1.9592E-32,STMACH
ENSG00000046647.13,GEMIN8,chrX,0.190101602,0.017006139,9.61E-28,STMACH
ENSG00000205664.10,,chrX,0.370588509,0.034473757,4.23878E-26,STMACH
ENSG00000169239.12,CA5B,chrX,0.226832892,0.021110113,3.78124E-25,STMACH
ENSG00000224975.1,INE1,chrX,0.246481225,0.023332738,2.57876E-24,STMACH
ENSG00000146938.14,NLGN4X,chrX,0.407512163,0.038807021,3.70942E-24,STMACH
ENSG00000196459.13,TRAPPC2,chrX,0.18742211,0.018123616,2.61738E-23,STMACH
ENSG00000124486.12,USP9X,chrX,0.137782921,0.013117593,2.70781E-21,STMACH
ENSG00000261600.1,,chr2,0.998277237,0.097939089,2.02184E-20,STMACH
ENSG00000182912.6,TSPEAR-AS2,chr21,0.672746225,0.083162017,1.74833E-17,STMACH
ENSG00000234335.1,RPS4XP11,chr10,0.559117474,0.060060688,2.15832E-17,STMACH
ENSG00000149531.15,FRG1BP,chr20,-0.511076111,0.031815139,1.11022E-16,STMACH
ENSG00000282826.1,FRG1CP,chr20,-0.498484939,0.03295117,1.11022E-16,STMACH
ENSG00000237438.7,CECR7,chr22,-0.414464071,0.046788144,1.11022E-16,STMACH
ENSG00000235890.2,TSPEAR-AS1,chr21,0.685976143,0.083692047,2.36569E-16,STMACH
ENSG00000101901.11,ALG13,chrX,0.105114228,0.011604947,5.28962E-16,STMACH
ENSG00000056998.19,GYG2,chrX,0.374153605,0.046806934,8.25259E-16,STMACH
ENSG00000182162.10,P2RY8,chrX,-0.322092807,0.039753168,8.88178E-16,STMACH
ENSG00000247516.6,MIR4458HG,chr5,-0.202099109,0.026109402,2.44249E-15,STMACH
ENSG00000155962.12,CLIC2,chrX,0.200259812,0.025680582,5.6318E-15,STMACH
ENSG00000255346.9,NOX5,chr15,-0.700057832,0.084232873,8.21565E-15,STMACH
ENSG00000228906.1,,chrX,0.504957664,0.049015805,1.07184E-14,STMACH
ENSG00000273203.1,,chr22,-0.311058447,0.012561989,2.57572E-14,STMACH
ENSG00000157399.14,ARSE,chrX,0.431607049,0.056793552,7.99888E-14,STMACH
ENSG00000215548.2,FRG1JP,chr9,-0.789307209,0.097027782,2.0528E-13,STMACH
ENSG00000282870.1,FRG1DP,chr20,-0.483673771,0.06878139,2.89768E-13,STMACH
ENSG00000244073.1,RPS4XP6,chr5,0.407059329,0.051231047,9.90832E-13,STMACH
ENSG00000169093.15,ASMTL,chrX,-0.132362433,0.01883534,1.06504E-12,STMACH
ENSG00000253967.1,,chr8,-1.475089885,0.185029802,1.31817E-12,STMACH
ENSG00000204179.10,PTPN20,chr10,-0.548677488,0.078368162,1.47504E-12,STMACH
ENSG00000129534.13,MIS18BP1,chr14,-0.126136244,0.016779656,1.88605E-12,STMACH
ENSG00000172460.15,PRSS30P,chr16,0.527334532,0.067416908,3.08371E-12,STMACH
ENSG00000185291.11,IL3RA,chrX,-0.201409103,0.027314462,6.28086E-12,STMACH
ENSG00000167393.17,PPP2R3B,chrX,-0.191039211,0.02797158,6.40787E-12,STMACH
ENSG00000046653.14,GPM6B,chrX,0.192737451,0.029293652,6.47524E-12,STMACH
ENSG00000116039.11,ATP6V1B1,chr2,0.359538945,0.058383923,8.13197E-12,STMACH
ENSG00000186453.12,FAM228A,chr2,-0.435309728,0.06485129,9.24849E-12,STMACH
ENSG00000266050.2,,chr17,-0.351197254,0.053745256,4.85176E-11,STMACH
ENSG00000182378.13,PLCXD1,chrX,-0.32175968,0.047355741,6.07873E-11,STMACH
ENSG00000154760.13,SLFN13,chr17,0.220334659,0.038254551,7.34713E-11,STMACH
ENSG00000226948.1,RPS4XP2,chr20,0.504914717,0.067893289,1.35752E-10,STMACH
ENSG00000228709.1,LINC02575,chr21,0.555593809,0.063279442,1.54582E-10,STMACH
ENSG00000185753.12,CXorf38,chrX,0.095441537,0.015074545,2.70255E-10,STMACH
ENSG00000196433.12,ASMT,chrX,0.492158237,0.073706453,2.84706E-10,STMACH
ENSG00000237238.2,BMS1P10,chr9,0.550805206,0.085175255,2.87518E-10,STMACH
ENSG00000227179.6,PGCP1,chr1,-1.391012476,0.229337817,3.10348E-10,STMACH
ENSG00000224063.5,,chr2,-0.45573185,0.067224836,3.76042E-10,STMACH
ENSG00000102309.12,PIN4,chrX,0.083494755,0.008198839,3.9141E-10,STMACH
ENSG00000204381.11,LAYN,chr11,0.141030141,0.024840479,7.81105E-10,STMACH
ENSG00000163521.15,GLB1L,chr2,-0.106497526,0.017936117,7.81727E-10,STMACH
ENSG00000120907.17,ADRA1A,chr8,-0.368461529,0.057524991,1.27311E-09,STMACH
ENSG00000180574.3,EIF2S3B,chr12,0.556741604,0.080757597,2.18306E-09,STMACH
ENSG00000047578.12,KIAA0556,chr16,-0.074848932,0.01121252,2.22995E-09,STMACH
ENSG00000238151.1,MLLT10P1,chr20,-0.450383832,0.068173801,3.43524E-09,STMACH
ENSG00000277112.3,ANKRD20A21P,chr20,-0.602653765,0.087224298,3.80406E-09,STMACH
ENSG00000175701.10,MTLN,chr2,-0.108524395,0.018345966,4.11092E-09,STMACH
ENSG00000279413.1,,chrX,0.292408914,0.044490957,4.39858E-09,STMACH
ENSG00000282995.1,FRG1EP,chr20,-0.454320937,0.07685175,5.23718E-09,STMACH
ENSG00000107829.13,FBXW4,chr10,-0.095491651,0.014706076,6.0187E-09,STMACH
ENSG00000154874.15,CCDC144B,chr17,-0.311141196,0.05267894,7.93505E-09,STMACH
ENSG00000162639.15,HENMT1,chr1,-0.113714312,0.021114016,1.55691E-08,STMACH
ENSG00000124334.17,IL9R,chrX,-0.4900786,0.08599782,1.82569E-08,STMACH
ENSG00000234465.10,PINLYP,chr19,-0.117683193,0.022920812,1.83068E-08,STMACH
ENSG00000239697.10,TNFSF12,chr17,-0.064149985,0.012399874,1.86048E-08,STMACH
ENSG00000073792.15,IGF2BP2,chr3,0.113968276,0.022228146,2.40861E-08,STMACH
ENSG00000181218.5,HIST3H2A,chr1,0.209359618,0.041007546,2.40881E-08,STMACH
ENSG00000198848.12,CES1,chr16,0.295370114,0.055938225,3.04833E-08,STMACH
ENSG00000147889.17,CDKN2A,chr9,0.276252337,0.051905587,3.11541E-08,STMACH
ENSG00000102030.15,NAA10,chrX,0.062310921,0.011370562,3.81943E-08,STMACH
ENSG00000255642.1,PABPC1P4,chr12,-0.137751156,0.026501641,4.45074E-08,STMACH
ENSG00000178605.13,GTPBP6,chrX,-0.085890889,0.015487768,6.37069E-08,STMACH
ENSG00000125618.16,PAX8,chr2,-0.318239428,0.061719519,6.68933E-08,STMACH
ENSG00000176896.8,TCEANC,chrX,0.103780693,0.01852859,6.72161E-08,STMACH
ENSG00000121410.11,A1BG,chr19,0.128188863,0.024860505,6.95432E-08,STMACH
ENSG00000224689.9,ZNF812P,chr19,-0.356384426,0.078203467,7.36531E-08,STMACH
ENSG00000106078.17,COBL,chr7,-0.118155213,0.024251465,1.06663E-07,STMACH
ENSG00000234602.7,MCIDAS,chr5,0.200464306,0.040753064,1.07986E-07,STMACH
ENSG00000111249.13,CUX2,chr12,-0.494581459,0.096351632,1.27243E-07,STMACH
ENSG00000144224.16,UBXN4,chr2,-0.04041154,0.008046972,1.32842E-07,STMACH
ENSG00000185304.14,RGPD2,chr2,0.441036687,0.079231958,1.35726E-07,STMACH
ENSG00000228340.5,MIR646HG,chr20,0.335584468,0.069647348,1.60962E-07,STMACH
ENSG00000083290.19,ULK2,chr17,-0.065780712,0.013442352,1.78957E-07,STMACH
ENSG00000113739.10,STC2,chr5,-0.272159469,0.056452015,1.7919E-07,STMACH
ENSG00000132128.16,LRRC41,chr1,-0.045271297,0.008747644,1.90182E-07,STMACH
ENSG00000197763.14,TXNRD3,chr3,-0.072818159,0.016161434,1.94292E-07,STMACH
ENSG00000189223.14,PAX8-AS1,chr2,-0.483014675,0.094058714,2.04579E-07,STMACH
ENSG00000117154.11,IGSF21,chr1,-0.240533556,0.052103405,2.24169E-07,STMACH
ENSG00000116035.2,VAX2,chr2,0.377180436,0.075173817,2.25416E-07,STMACH
ENSG00000198910.12,L1CAM,chrX,0.161812588,0.028942551,2.56935E-07,STMACH
ENSG00000102225.15,CDK16,chrX,0.051098833,0.009937447,2.69398E-07,STMACH
ENSG00000181690.7,PLAG1,chr8,0.119076063,0.024602743,2.76142E-07,STMACH
ENSG00000173809.17,TDRD12,chr19,0.682061077,0.088601288,2.86709E-07,STMACH
ENSG00000147113.16,DIPK2B,chrX,0.142507867,0.027969599,3.35555E-07,STMACH
ENSG00000124429.17,POF1B,chrX,0.184550139,0.012346916,3.51698E-07,STMACH
ENSG00000147257.13,GPC3,chrX,0.249231367,0.04856183,3.91657E-07,STMACH
ENSG00000167100.14,SAMD14,chr17,-0.168815669,0.035077952,3.93481E-07,STMACH
ENSG00000100403.11,ZC3H7B,chr22,-0.038280551,0.00829995,5.17425E-07,STMACH
ENSG00000215440.11,NPEPL1,chr20,-0.057800966,0.011463531,5.76841E-07,STMACH
ENSG00000074657.13,ZNF532,chr18,0.052555742,0.011513015,6.36186E-07,STMACH
ENSG00000123595.7,RAB9A,chrX,0.067097802,0.013842252,6.49261E-07,STMACH
ENSG00000115459.17,ELMOD3,chr2,-0.049008072,0.010424617,6.61286E-07,STMACH
ENSG00000225972.1,MTND1P23,chr1,0.78013484,0.16627871,6.79093E-07,STMACH
ENSG00000189134.3,NKAPL,chr6,-0.158007014,0.033395438,7.34271E-07,STMACH
ENSG00000196814.14,MVB12B,chr9,-0.064952844,0.013613601,8.06014E-07,STMACH
ENSG00000232040.2,ZBED9,chr6,0.150762101,0.031240527,8.30779E-07,STMACH
ENSG00000114923.16,SLC4A3,chr2,-0.124411066,0.026306971,8.90913E-07,STMACH
ENSG00000182287.13,AP1S2,chrX,0.086957895,0.017618575,9.10021E-07,STMACH
ENSG00000112619.7,PRPH2,chr6,-0.168305363,0.034942768,9.37134E-07,STMACH
ENSG00000015171.19,ZMYND11,chr10,-0.038342884,0.007969763,9.69165E-07,STMACH
ENSG00000249307.5,LINC01088,chr4,-0.361662519,0.074449464,9.7107E-07,STMACH
ENSG00000186281.12,GPAT2,chr2,-0.212795368,0.04025887,1.0107E-06,STMACH
ENSG00000134240.11,HMGCS2,chr1,0.291293459,0.058138004,1.01198E-06,STMACH
ENSG00000170379.19,TCAF2,chr7,0.117742284,0.026967389,1.01806E-06,STMACH
ENSG00000240371.1,RPS4XP13,chr11,0.419351454,0.071405836,1.07823E-06,STMACH
ENSG00000005448.16,WDR54,chr2,0.078876949,0.017184085,1.08466E-06,STMACH
ENSG00000188419.13,CHM,chrX,0.05945801,0.012064997,1.12918E-06,STMACH
ENSG00000104884.14,ERCC2,chr19,0.043552005,0.009610068,1.17143E-06,STMACH
ENSG00000106392.10,C1GALT1,chr7,0.091455554,0.020288426,1.28705E-06,STMACH
ENSG00000132153.14,DHX30,chr3,-0.032755575,0.00727166,1.57908E-06,STMACH
ENSG00000234449.2,,chrX,0.760864098,0.161770687,1.6607E-06,STMACH
ENSG00000103202.12,NME4,chr16,-0.062683982,0.01384865,1.8167E-06,STMACH
ENSG00000197406.7,DIO3,chr14,0.218509376,0.050376602,1.88243E-06,STMACH
ENSG00000022556.15,NLRP2,chr19,0.634958933,0.139426715,2.19731E-06,STMACH
ENSG00000237949.1,LINC00844,chr10,-0.531165714,0.112239072,2.25264E-06,STMACH
ENSG00000168016.13,TRANK1,chr3,-0.114191975,0.027056146,2.31419E-06,STMACH
ENSG00000153207.14,AHCTF1,chr1,-0.044829586,0.009686142,2.37751E-06,STMACH
ENSG00000224758.1,LINC01167,chr10,0.512832804,0.118583717,2.45209E-06,STMACH
ENSG00000240747.7,KRBOX1,chr3,-0.168594055,0.032572356,2.48854E-06,STMACH
ENSG00000134569.9,LRP4,chr11,0.152788228,0.034394156,2.56607E-06,STMACH
ENSG00000182795.12,C1orf116,chr1,-0.121978275,0.028144783,2.79584E-06,STMACH
ENSG00000249790.2,,chr12,-0.50566163,0.115648762,3.24269E-06,STMACH
ENSG00000163322.13,ABRAXAS1,chr4,0.060178713,0.013700772,3.37945E-06,STMACH
ENSG00000144339.11,TMEFF2,chr2,-0.290322527,0.070808961,3.49999E-06,STMACH
ENSG00000106976.20,DNM1,chr9,0.095318191,0.021646927,3.51997E-06,STMACH
ENSG00000234511.8,C5orf58,chr5,-0.192992719,0.044890652,3.60861E-06,STMACH
ENSG00000105146.12,AURKC,chr19,-0.134962327,0.028782928,3.67543E-06,STMACH
ENSG00000155463.12,OXA1L,chr14,0.035003671,0.008434156,3.81375E-06,STMACH
ENSG00000132204.13,LINC00470,chr18,-1.053090148,0.227861224,3.86011E-06,STMACH
ENSG00000152672.7,CLEC4F,chr2,0.430609338,0.083288766,4.00096E-06,STMACH
ENSG00000180182.10,MED14,chrX,0.045970814,0.009691706,4.08464E-06,STMACH
ENSG00000185269.11,NOTUM,chr17,0.413452134,0.115362152,4.11529E-06,STMACH
ENSG00000273442.1,,chr22,-0.294507255,0.06185774,4.34493E-06,STMACH
ENSG00000115255.10,REEP6,chr19,0.131232726,0.029745225,4.35591E-06,STMACH
ENSG00000068400.13,GRIPAP1,chrX,-0.02900123,0.006617817,4.46902E-06,STMACH
ENSG00000197976.11,AKAP17A,chrX,-0.071535646,0.015281108,4.5273E-06,STMACH
ENSG00000143125.5,PROK1,chr1,-0.516922463,0.119029873,4.60138E-06,STMACH
ENSG00000066135.12,KDM4A,chr1,-0.037796559,0.009496427,4.84197E-06,STMACH
ENSG00000198223.16,CSF2RA,chrX,-0.159081806,0.035721813,5.00588E-06,STMACH
ENSG00000175287.18,PHYHD1,chr9,-0.083021593,0.019887904,5.18927E-06,STMACH
ENSG00000141101.12,NOB1,chr16,0.062478757,0.015347823,5.39732E-06,STMACH
ENSG00000197355.10,UAP1L1,chr9,0.098694494,0.022410843,5.72984E-06,STMACH
ENSG00000170889.13,RPS9,chr19,0.053439719,0.013371959,6.0044E-06,STMACH
ENSG00000244040.5,IL12A-AS1,chr3,-0.740967415,0.226413552,6.14741E-06,STMACH
ENSG00000239830.1,RPS4XP22,chr19,0.311594203,0.072560991,6.32122E-06,STMACH
ENSG00000125430.8,HS3ST3B1,chr17,0.120481061,0.02873044,6.53484E-06,STMACH
ENSG00000198300.12,PEG3,chr19,0.097842776,0.023304965,6.55048E-06,STMACH
ENSG00000150681.9,RGS18,chr1,-0.147428624,0.038843996,7.05714E-06,STMACH
ENSG00000236698.1,EIF1AXP1,chr1,0.288153811,0.063908767,7.75948E-06,STMACH
ENSG00000169100.13,SLC25A6,chrX,-0.073092658,0.016344743,7.77327E-06,STMACH
ENSG00000175220.11,ARHGAP1,chr11,-0.045055382,0.011128201,7.85854E-06,STMACH
ENSG00000219626.8,FAM228B,chr2,-0.066820876,0.016549229,8.24069E-06,STMACH
ENSG00000114867.20,EIF4G1,chr3,-0.031387499,0.007755382,8.40193E-06,STMACH
ENSG00000055732.12,MCOLN3,chr1,0.138279528,0.032994597,8.52246E-06,STMACH
ENSG00000198624.12,CCDC69,chr5,-0.090305766,0.021610625,8.98478E-06,STMACH
ENSG00000165102.14,HGSNAT,chr8,-0.046450681,0.011018222,9.67539E-06,STMACH
ENSG00000004897.11,CDC27,chr17,-0.03144673,0.007613455,1.02058E-05,STMACH
ENSG00000130988.12,RGN,chrX,-0.114276467,0.02871055,1.02985E-05,STMACH
ENSG00000168283.13,BMI1,chr10,0.052484088,0.012307143,1.03549E-05,STMACH
ENSG00000146872.17,TLK2,chr17,-0.02936998,0.006853387,1.04046E-05,STMACH
ENSG00000166816.13,LDHD,chr16,-0.077461739,0.018834555,1.06787E-05,STMACH
ENSG00000260802.1,SERTM2,chrX,-0.524324679,0.125606254,1.09526E-05,STMACH
ENSG00000260230.2,FRRS1L,chr9,-0.149215936,0.037653642,1.09997E-05,STMACH
ENSG00000188338.14,SLC38A3,chr3,0.148941289,0.039730421,1.10721E-05,STMACH
ENSG00000224597.9,SVIL-AS1,chr10,-0.053252408,0.01311926,1.133E-05,STMACH
ENSG00000266208.1,,chr17,-0.091950272,0.024448592,1.19865E-05,STMACH
ENSG00000233913.7,RPL10P9,chr5,0.346857795,0.088182825,1.4308E-05,STMACH
ENSG00000273367.1,,chr1,-0.275255248,0.064998464,1.47051E-05,STMACH
ENSG00000019169.10,MARCO,chr2,0.269093565,0.070443349,1.50568E-05,STMACH
ENSG00000163749.17,CCDC158,chr4,-0.234992586,0.05588768,1.51937E-05,STMACH
ENSG00000150893.10,FREM2,chr13,0.168941773,0.045445753,1.53164E-05,STMACH
ENSG00000143952.19,VPS54,chr2,-0.033207397,0.008033876,1.54307E-05,STMACH
ENSG00000003436.15,TFPI,chr2,0.06914405,0.017845157,1.55901E-05,STMACH
ENSG00000167272.10,POP5,chr12,0.04443318,0.011105541,1.59389E-05,STMACH
ENSG00000157657.14,ZNF618,chr9,0.061711018,0.016689754,1.63481E-05,STMACH
ENSG00000198176.12,TFDP1,chr13,-0.044705655,0.011111603,1.69218E-05,STMACH
ENSG00000189350.12,TOGARAM2,chr2,-0.173153811,0.043516198,1.73699E-05,STMACH
ENSG00000073584.18,SMARCE1,chr17,-0.028205853,0.007102319,1.8407E-05,STMACH
